n,theta_rad,theta_deg,axis,target_qubit,error_position,P0_constant,P0_balanced,success_constant,success_balanced,average_success,shots
1,2.792526803190927,160.0,X,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
1,2.792526803190927,160.0,X,0,E1_before_H,0.0205078125,0.9697265625,0.0205078125,0.0302734375,0.025390625,1024
1,2.792526803190927,160.0,X,0,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
1,2.792526803190927,160.0,X,0,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
1,2.792526803190927,160.0,X,0,E4_after_final_H,0.0322265625,0.9765625,0.0322265625,0.0234375,0.02783203125,1024
1,2.792526803190927,160.0,Y,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
1,2.792526803190927,160.0,Y,0,E1_before_H,0.03515625,0.95703125,0.03515625,0.04296875,0.0390625,1024
1,2.792526803190927,160.0,Y,0,E2_after_first_H,0.017578125,0.978515625,0.017578125,0.021484375,0.01953125,1024
1,2.792526803190927,160.0,Y,0,E3_after_oracle,0.02734375,0.96875,0.02734375,0.03125,0.029296875,1024
1,2.792526803190927,160.0,Y,0,E4_after_final_H,0.03125,0.962890625,0.03125,0.037109375,0.0341796875,1024
1,2.792526803190927,160.0,Z,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
1,2.792526803190927,160.0,Z,0,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
1,2.792526803190927,160.0,Z,0,E2_after_first_H,0.033203125,0.962890625,0.033203125,0.037109375,0.03515625,1024
1,2.792526803190927,160.0,Z,0,E3_after_oracle,0.0322265625,0.9697265625,0.0322265625,0.0302734375,0.03125,1024
1,2.792526803190927,160.0,Z,0,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
1,2.9670597283903604,170.0,X,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
1,2.9670597283903604,170.0,X,0,E1_before_H,0.0068359375,0.9921875,0.0068359375,0.0078125,0.00732421875,1024
1,2.9670597283903604,170.0,X,0,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
1,2.9670597283903604,170.0,X,0,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
1,2.9670597283903604,170.0,X,0,E4_after_final_H,0.0107421875,0.9912109375,0.0107421875,0.0087890625,0.009765625,1024
1,2.9670597283903604,170.0,Y,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
1,2.9670597283903604,170.0,Y,0,E1_before_H,0.0048828125,0.9921875,0.0048828125,0.0078125,0.00634765625,1024
1,2.9670597283903604,170.0,Y,0,E2_after_first_H,0.0087890625,0.99609375,0.0087890625,0.00390625,0.00634765625,1024
1,2.9670597283903604,170.0,Y,0,E3_after_oracle,0.005859375,0.9951171875,0.005859375,0.0048828125,0.00537109375,1024
1,2.9670597283903604,170.0,Y,0,E4_after_final_H,0.0048828125,0.98828125,0.0048828125,0.01171875,0.00830078125,1024
1,2.9670597283903604,170.0,Z,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
1,2.9670597283903604,170.0,Z,0,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
1,2.9670597283903604,170.0,Z,0,E2_after_first_H,0.009765625,0.9951171875,0.009765625,0.0048828125,0.00732421875,1024
1,2.9670597283903604,170.0,Z,0,E3_after_oracle,0.0068359375,0.9921875,0.0068359375,0.0078125,0.00732421875,1024
1,2.9670597283903604,170.0,Z,0,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
1,3.141592653589793,180.0,X,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
1,3.141592653589793,180.0,X,0,E1_before_H,0.0,1.0,0.0,0.0,0.0,1024
1,3.141592653589793,180.0,X,0,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
1,3.141592653589793,180.0,X,0,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
1,3.141592653589793,180.0,X,0,E4_after_final_H,0.0,1.0,0.0,0.0,0.0,1024
1,3.141592653589793,180.0,Y,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
1,3.141592653589793,180.0,Y,0,E1_before_H,0.0,1.0,0.0,0.0,0.0,1024
1,3.141592653589793,180.0,Y,0,E2_after_first_H,0.0,1.0,0.0,0.0,0.0,1024
1,3.141592653589793,180.0,Y,0,E3_after_oracle,0.0,1.0,0.0,0.0,0.0,1024
1,3.141592653589793,180.0,Y,0,E4_after_final_H,0.0,1.0,0.0,0.0,0.0,1024
1,3.141592653589793,180.0,Z,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
1,3.141592653589793,180.0,Z,0,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
1,3.141592653589793,180.0,Z,0,E2_after_first_H,0.0,1.0,0.0,0.0,0.0,1024
1,3.141592653589793,180.0,Z,0,E3_after_oracle,0.0,1.0,0.0,0.0,0.0,1024
1,3.141592653589793,180.0,Z,0,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,X,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,X,0,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,X,0,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,X,0,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,X,0,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,X,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,X,1,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,X,1,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,X,1,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,X,1,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,X,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,X,2,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,X,2,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,X,2,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,X,2,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Y,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Y,0,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Y,0,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Y,0,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Y,0,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Y,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Y,1,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Y,1,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Y,1,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Y,1,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Y,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Y,2,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Y,2,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Y,2,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Y,2,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Z,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Z,0,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Z,0,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Z,0,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Z,0,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Z,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Z,1,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Z,1,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Z,1,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Z,1,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Z,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Z,2,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Z,2,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Z,2,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.0,0.0,Z,2,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,X,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,X,0,E1_before_H,0.9912109375,0.0,0.9912109375,1.0,0.99560546875,1024
3,0.17453292519943295,10.0,X,0,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,X,0,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,X,0,E4_after_final_H,0.9921875,0.0,0.9921875,1.0,0.99609375,1024
3,0.17453292519943295,10.0,X,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,X,1,E1_before_H,0.994140625,0.0,0.994140625,1.0,0.9970703125,1024
3,0.17453292519943295,10.0,X,1,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,X,1,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,X,1,E4_after_final_H,0.9912109375,0.0,0.9912109375,1.0,0.99560546875,1024
3,0.17453292519943295,10.0,X,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,X,2,E1_before_H,0.9931640625,0.00390625,0.9931640625,0.99609375,0.99462890625,1024
3,0.17453292519943295,10.0,X,2,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,X,2,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,X,2,E4_after_final_H,0.9892578125,0.00390625,0.9892578125,0.99609375,0.99267578125,1024
3,0.17453292519943295,10.0,Y,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,Y,0,E1_before_H,0.9912109375,0.0,0.9912109375,1.0,0.99560546875,1024
3,0.17453292519943295,10.0,Y,0,E2_after_first_H,0.9931640625,0.0,0.9931640625,1.0,0.99658203125,1024
3,0.17453292519943295,10.0,Y,0,E3_after_oracle,0.9921875,0.0,0.9921875,1.0,0.99609375,1024
3,0.17453292519943295,10.0,Y,0,E4_after_final_H,0.998046875,0.0,0.998046875,1.0,0.9990234375,1024
3,0.17453292519943295,10.0,Y,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,Y,1,E1_before_H,0.990234375,0.0,0.990234375,1.0,0.9951171875,1024
3,0.17453292519943295,10.0,Y,1,E2_after_first_H,0.9912109375,0.0,0.9912109375,1.0,0.99560546875,1024
3,0.17453292519943295,10.0,Y,1,E3_after_oracle,0.990234375,0.0,0.990234375,1.0,0.9951171875,1024
3,0.17453292519943295,10.0,Y,1,E4_after_final_H,0.994140625,0.0,0.994140625,1.0,0.9970703125,1024
3,0.17453292519943295,10.0,Y,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,Y,2,E1_before_H,0.99609375,0.01171875,0.99609375,0.98828125,0.9921875,1024
3,0.17453292519943295,10.0,Y,2,E2_after_first_H,0.9921875,0.0048828125,0.9921875,0.9951171875,0.99365234375,1024
3,0.17453292519943295,10.0,Y,2,E3_after_oracle,0.990234375,0.0068359375,0.990234375,0.9931640625,0.99169921875,1024
3,0.17453292519943295,10.0,Y,2,E4_after_final_H,0.99609375,0.009765625,0.99609375,0.990234375,0.9931640625,1024
3,0.17453292519943295,10.0,Z,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,Z,0,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,Z,0,E2_after_first_H,0.994140625,0.0,0.994140625,1.0,0.9970703125,1024
3,0.17453292519943295,10.0,Z,0,E3_after_oracle,0.994140625,0.0,0.994140625,1.0,0.9970703125,1024
3,0.17453292519943295,10.0,Z,0,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,Z,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,Z,1,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,Z,1,E2_after_first_H,0.9912109375,0.0,0.9912109375,1.0,0.99560546875,1024
3,0.17453292519943295,10.0,Z,1,E3_after_oracle,0.994140625,0.0,0.994140625,1.0,0.9970703125,1024
3,0.17453292519943295,10.0,Z,1,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,Z,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,Z,2,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.17453292519943295,10.0,Z,2,E2_after_first_H,0.99609375,0.0087890625,0.99609375,0.9912109375,0.99365234375,1024
3,0.17453292519943295,10.0,Z,2,E3_after_oracle,0.9892578125,0.0048828125,0.9892578125,0.9951171875,0.9921875,1024
3,0.17453292519943295,10.0,Z,2,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,X,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,X,0,E1_before_H,0.9609375,0.0,0.9609375,1.0,0.98046875,1024
3,0.3490658503988659,20.0,X,0,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,X,0,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,X,0,E4_after_final_H,0.966796875,0.0,0.966796875,1.0,0.9833984375,1024
3,0.3490658503988659,20.0,X,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,X,1,E1_before_H,0.9697265625,0.0,0.9697265625,1.0,0.98486328125,1024
3,0.3490658503988659,20.0,X,1,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,X,1,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,X,1,E4_after_final_H,0.9736328125,0.0,0.9736328125,1.0,0.98681640625,1024
3,0.3490658503988659,20.0,X,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,X,2,E1_before_H,0.974609375,0.044921875,0.974609375,0.955078125,0.96484375,1024
3,0.3490658503988659,20.0,X,2,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,X,2,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,X,2,E4_after_final_H,0.9658203125,0.0400390625,0.9658203125,0.9599609375,0.962890625,1024
3,0.3490658503988659,20.0,Y,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,Y,0,E1_before_H,0.9697265625,0.0,0.9697265625,1.0,0.98486328125,1024
3,0.3490658503988659,20.0,Y,0,E2_after_first_H,0.9716796875,0.0,0.9716796875,1.0,0.98583984375,1024
3,0.3490658503988659,20.0,Y,0,E3_after_oracle,0.974609375,0.0,0.974609375,1.0,0.9873046875,1024
3,0.3490658503988659,20.0,Y,0,E4_after_final_H,0.9697265625,0.0,0.9697265625,1.0,0.98486328125,1024
3,0.3490658503988659,20.0,Y,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,Y,1,E1_before_H,0.9697265625,0.0,0.9697265625,1.0,0.98486328125,1024
3,0.3490658503988659,20.0,Y,1,E2_after_first_H,0.962890625,0.0,0.962890625,1.0,0.9814453125,1024
3,0.3490658503988659,20.0,Y,1,E3_after_oracle,0.9736328125,0.0,0.9736328125,1.0,0.98681640625,1024
3,0.3490658503988659,20.0,Y,1,E4_after_final_H,0.9755859375,0.0,0.9755859375,1.0,0.98779296875,1024
3,0.3490658503988659,20.0,Y,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,Y,2,E1_before_H,0.9794921875,0.041015625,0.9794921875,0.958984375,0.96923828125,1024
3,0.3490658503988659,20.0,Y,2,E2_after_first_H,0.9677734375,0.0224609375,0.9677734375,0.9775390625,0.97265625,1024
3,0.3490658503988659,20.0,Y,2,E3_after_oracle,0.96875,0.0380859375,0.96875,0.9619140625,0.96533203125,1024
3,0.3490658503988659,20.0,Y,2,E4_after_final_H,0.96875,0.033203125,0.96875,0.966796875,0.9677734375,1024
3,0.3490658503988659,20.0,Z,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,Z,0,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,Z,0,E2_after_first_H,0.9697265625,0.0,0.9697265625,1.0,0.98486328125,1024
3,0.3490658503988659,20.0,Z,0,E3_after_oracle,0.958984375,0.0,0.958984375,1.0,0.9794921875,1024
3,0.3490658503988659,20.0,Z,0,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,Z,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,Z,1,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,Z,1,E2_after_first_H,0.9697265625,0.0,0.9697265625,1.0,0.98486328125,1024
3,0.3490658503988659,20.0,Z,1,E3_after_oracle,0.96484375,0.0,0.96484375,1.0,0.982421875,1024
3,0.3490658503988659,20.0,Z,1,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,Z,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,Z,2,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.3490658503988659,20.0,Z,2,E2_after_first_H,0.96875,0.02734375,0.96875,0.97265625,0.970703125,1024
3,0.3490658503988659,20.0,Z,2,E3_after_oracle,0.96484375,0.03125,0.96484375,0.96875,0.966796875,1024
3,0.3490658503988659,20.0,Z,2,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,X,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,X,0,E1_before_H,0.9384765625,0.0,0.9384765625,1.0,0.96923828125,1024
3,0.5235987755982988,29.999999999999996,X,0,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,X,0,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,X,0,E4_after_final_H,0.923828125,0.0,0.923828125,1.0,0.9619140625,1024
3,0.5235987755982988,29.999999999999996,X,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,X,1,E1_before_H,0.9296875,0.0,0.9296875,1.0,0.96484375,1024
3,0.5235987755982988,29.999999999999996,X,1,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,X,1,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,X,1,E4_after_final_H,0.939453125,0.0,0.939453125,1.0,0.9697265625,1024
3,0.5235987755982988,29.999999999999996,X,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,X,2,E1_before_H,0.9208984375,0.0712890625,0.9208984375,0.9287109375,0.9248046875,1024
3,0.5235987755982988,29.999999999999996,X,2,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,X,2,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,X,2,E4_after_final_H,0.9326171875,0.0625,0.9326171875,0.9375,0.93505859375,1024
3,0.5235987755982988,29.999999999999996,Y,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,Y,0,E1_before_H,0.9384765625,0.0,0.9384765625,1.0,0.96923828125,1024
3,0.5235987755982988,29.999999999999996,Y,0,E2_after_first_H,0.921875,0.0,0.921875,1.0,0.9609375,1024
3,0.5235987755982988,29.999999999999996,Y,0,E3_after_oracle,0.9296875,0.0,0.9296875,1.0,0.96484375,1024
3,0.5235987755982988,29.999999999999996,Y,0,E4_after_final_H,0.919921875,0.0,0.919921875,1.0,0.9599609375,1024
3,0.5235987755982988,29.999999999999996,Y,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,Y,1,E1_before_H,0.9306640625,0.0,0.9306640625,1.0,0.96533203125,1024
3,0.5235987755982988,29.999999999999996,Y,1,E2_after_first_H,0.9306640625,0.0,0.9306640625,1.0,0.96533203125,1024
3,0.5235987755982988,29.999999999999996,Y,1,E3_after_oracle,0.93359375,0.0,0.93359375,1.0,0.966796875,1024
3,0.5235987755982988,29.999999999999996,Y,1,E4_after_final_H,0.9287109375,0.0,0.9287109375,1.0,0.96435546875,1024
3,0.5235987755982988,29.999999999999996,Y,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,Y,2,E1_before_H,0.9375,0.0625,0.9375,0.9375,0.9375,1024
3,0.5235987755982988,29.999999999999996,Y,2,E2_after_first_H,0.9423828125,0.052734375,0.9423828125,0.947265625,0.94482421875,1024
3,0.5235987755982988,29.999999999999996,Y,2,E3_after_oracle,0.931640625,0.0634765625,0.931640625,0.9365234375,0.93408203125,1024
3,0.5235987755982988,29.999999999999996,Y,2,E4_after_final_H,0.9365234375,0.0576171875,0.9365234375,0.9423828125,0.939453125,1024
3,0.5235987755982988,29.999999999999996,Z,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,Z,0,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,Z,0,E2_after_first_H,0.91796875,0.0,0.91796875,1.0,0.958984375,1024
3,0.5235987755982988,29.999999999999996,Z,0,E3_after_oracle,0.9326171875,0.0,0.9326171875,1.0,0.96630859375,1024
3,0.5235987755982988,29.999999999999996,Z,0,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,Z,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,Z,1,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,Z,1,E2_after_first_H,0.939453125,0.0,0.939453125,1.0,0.9697265625,1024
3,0.5235987755982988,29.999999999999996,Z,1,E3_after_oracle,0.9248046875,0.0,0.9248046875,1.0,0.96240234375,1024
3,0.5235987755982988,29.999999999999996,Z,1,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,Z,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,Z,2,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.5235987755982988,29.999999999999996,Z,2,E2_after_first_H,0.9404296875,0.0615234375,0.9404296875,0.9384765625,0.939453125,1024
3,0.5235987755982988,29.999999999999996,Z,2,E3_after_oracle,0.9306640625,0.0712890625,0.9306640625,0.9287109375,0.9296875,1024
3,0.5235987755982988,29.999999999999996,Z,2,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.6981317007977318,40.0,X,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.6981317007977318,40.0,X,0,E1_before_H,0.880859375,0.0,0.880859375,1.0,0.9404296875,1024
3,0.6981317007977318,40.0,X,0,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.6981317007977318,40.0,X,0,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.6981317007977318,40.0,X,0,E4_after_final_H,0.8857421875,0.0,0.8857421875,1.0,0.94287109375,1024
3,0.6981317007977318,40.0,X,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.6981317007977318,40.0,X,1,E1_before_H,0.865234375,0.0,0.865234375,1.0,0.9326171875,1024
3,0.6981317007977318,40.0,X,1,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.6981317007977318,40.0,X,1,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.6981317007977318,40.0,X,1,E4_after_final_H,0.8798828125,0.0,0.8798828125,1.0,0.93994140625,1024
3,0.6981317007977318,40.0,X,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.6981317007977318,40.0,X,2,E1_before_H,0.876953125,0.109375,0.876953125,0.890625,0.8837890625,1024
3,0.6981317007977318,40.0,X,2,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.6981317007977318,40.0,X,2,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
3,0.6981317007977318,40.0,X,2,E4_after_final_H,0.888671875,0.1337890625,0.888671875,0.8662109375,0.87744140625,1024
3,0.6981317007977318,40.0,Y,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.6981317007977318,40.0,Y,0,E1_before_H,0.8984375,0.0,0.8984375,1.0,0.94921875,1024
3,0.6981317007977318,40.0,Y,0,E2_after_first_H,0.890625,0.0,0.890625,1.0,0.9453125,1024
3,0.6981317007977318,40.0,Y,0,E3_after_oracle,0.880859375,0.0,0.880859375,1.0,0.9404296875,1024
3,0.6981317007977318,40.0,Y,0,E4_after_final_H,0.875,0.0,0.875,1.0,0.9375,1024
3,0.6981317007977318,40.0,Y,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.6981317007977318,40.0,Y,1,E1_before_H,0.8681640625,0.0,0.8681640625,1.0,0.93408203125,1024
3,0.6981317007977318,40.0,Y,1,E2_after_first_H,0.8828125,0.0,0.8828125,1.0,0.94140625,1024
3,0.6981317007977318,40.0,Y,1,E3_after_oracle,0.880859375,0.0,0.880859375,1.0,0.9404296875,1024
3,0.6981317007977318,40.0,Y,1,E4_after_final_H,0.87890625,0.0,0.87890625,1.0,0.939453125,1024
3,0.6981317007977318,40.0,Y,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.6981317007977318,40.0,Y,2,E1_before_H,0.8701171875,0.0888671875,0.8701171875,0.9111328125,0.890625,1024
3,0.6981317007977318,40.0,Y,2,E2_after_first_H,0.8759765625,0.1142578125,0.8759765625,0.8857421875,0.880859375,1024
3,0.6981317007977318,40.0,Y,2,E3_after_oracle,0.89453125,0.1318359375,0.89453125,0.8681640625,0.88134765625,1024
3,0.6981317007977318,40.0,Y,2,E4_after_final_H,0.8916015625,0.1201171875,0.8916015625,0.8798828125,0.8857421875,1024
3,0.6981317007977318,40.0,Z,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
3,0.6981317007977318,40.0,Z,0,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
3,0.6981317007977318,40.0,Z,0,E2_after_first_H,0.890625,0.0,0.890625,1.0,0.9453125,1024
